Anio,Mes,Num_Mes,Fecha,Provincia,Distrito,Categoria_enfermedad,Sexo,Nro_casos
2014,Junio,06,2014-06-01,Lima,BARRANCO,OTRAS ARRITMIAS CARDIACAS,Femenino,1
2014,Junio,06,2014-06-01,Lima,BARRANCO,OTRAS ARRITMIAS CARDIACAS,Masculino,4
2014,Julio,07,2014-07-01,Lima,BARRANCO,OTRAS ARRITMIAS CARDIACAS,Femenino,0
2014,Julio,07,2014-07-01,Lima,BARRANCO,OTRAS ARRITMIAS CARDIACAS,Masculino,0
2014,Agosto,08,2014-08-01,Lima,BARRANCO,OTRAS ARRITMIAS CARDIACAS,Femenino,1
2014,Agosto,08,2014-08-01,Lima,BARRANCO,OTRAS ARRITMIAS CARDIACAS,Masculino,0
2014,Setiembre,09,2014-09-01,Lima,BARRANCO,OTRAS ARRITMIAS CARDIACAS,Femenino,1
2014,Setiembre,09,2014-09-01,Lima,BARRANCO,OTRAS ARRITMIAS CARDIACAS,Masculino,0
2014,Octubre,10,2014-10-01,Lima,BARRANCO,OTRAS ARRITMIAS CARDIACAS,Femenino,0
2014,Octubre,10,2014-10-01,Lima,BARRANCO,OTRAS ARRITMIAS CARDIACAS,Masculino,0
2014,Noviembre,11,2014-11-01,Lima,BARRANCO,OTRAS ARRITMIAS CARDIACAS,Femenino,0
2014,Noviembre,11,2014-11-01,Lima,BARRANCO,OTRAS ARRITMIAS CARDIACAS,Masculino,2
2014,Diciembre,12,2014-12-01,Lima,BARRANCO,OTRAS ARRITMIAS CARDIACAS,Femenino,0
2014,Diciembre,12,2014-12-01,Lima,BARRANCO,OTRAS ARRITMIAS CARDIACAS,Masculino,0
2014,Enero,01,2014-01-01,Lima,BARRANCO,VENAS VARICOSAS DE LOS MIEMBROS INFERIORES,Femenino,3
2014,Enero,01,2014-01-01,Lima,BARRANCO,VENAS VARICOSAS DE LOS MIEMBROS INFERIORES,Masculino,1
2014,Febrero,02,2014-02-01,Lima,BARRANCO,VENAS VARICOSAS DE LOS MIEMBROS INFERIORES,Femenino,6
2014,Febrero,02,2014-02-01,Lima,BARRANCO,VENAS VARICOSAS DE LOS MIEMBROS INFERIORES,Masculino,3
2014,Marzo,03,2014-03-01,Lima,BARRANCO,VENAS VARICOSAS DE LOS MIEMBROS INFERIORES,Femenino,2
2014,Marzo,03,2014-03-01,Lima,BARRANCO,VENAS VARICOSAS DE LOS MIEMBROS INFERIORES,Masculino,0
2014,Abril,04,2014-04-01,Lima,BARRANCO,VENAS VARICOSAS DE LOS MIEMBROS INFERIORES,Femenino,2
2014,Abril,04,2014-04-01,Lima,BARRANCO,VENAS VARICOSAS DE LOS MIEMBROS INFERIORES,Masculino,0
2014,Mayo,05,2014-05-01,Lima,BARRANCO,VENAS VARICOSAS DE LOS MIEMBROS INFERIORES,Femenino,0
2014,Mayo,05,2014-05-01,Lima,BARRANCO,VENAS VARICOSAS DE LOS MIEMBROS INFERIORES,Masculino,1
2014,Junio,06,2014-06-01,Lima,BARRANCO,VENAS VARICOSAS DE LOS MIEMBROS INFERIORES,Femenino,4
2014,Junio,06,2014-06-01,Lima,BARRANCO,VENAS VARICOSAS DE LOS MIEMBROS INFERIORES,Masculino,1
2014,Julio,07,2014-07-01,Lima,BARRANCO,VENAS VARICOSAS DE LOS MIEMBROS INFERIORES,Femenino,2
2014,Julio,07,2014-07-01,Lima,BARRANCO,VENAS VARICOSAS DE LOS MIEMBROS INFERIORES,Masculino,1
2014,Agosto,08,2014-08-01,Lima,BARRANCO,VENAS VARICOSAS DE LOS MIEMBROS INFERIORES,Femenino,0
2014,Agosto,08,2014-08-01,Lima,BARRANCO,VENAS VARICOSAS DE LOS MIEMBROS INFERIORES,Masculino,1
2014,Setiembre,09,2014-09-01,Lima,BARRANCO,VENAS VARICOSAS DE LOS MIEMBROS INFERIORES,Femenino,3
2014,Setiembre,09,2014-09-01,Lima,BARRANCO,VENAS VARICOSAS DE LOS MIEMBROS INFERIORES,Masculino,1
2014,Octubre,10,2014-10-01,Lima,BARRANCO,VENAS VARICOSAS DE LOS MIEMBROS INFERIORES,Femenino,2
2014,Octubre,10,2014-10-01,Lima,BARRANCO,VENAS VARICOSAS DE LOS MIEMBROS INFERIORES,Masculino,1
2014,Noviembre,11,2014-11-01,Lima,BARRANCO,VENAS VARICOSAS DE LOS MIEMBROS INFERIORES,Femenino,6
2014,Noviembre,11,2014-11-01,Lima,BARRANCO,VENAS VARICOSAS DE LOS MIEMBROS INFERIORES,Masculino,2
2014,Diciembre,12,2014-12-01,Lima,BARRANCO,VENAS VARICOSAS DE LOS MIEMBROS INFERIORES,Femenino,2
2014,Diciembre,12,2014-12-01,Lima,BARRANCO,VENAS VARICOSAS DE LOS MIEMBROS INFERIORES,Masculino,0
2014,Enero,01,2014-01-01,Lima,BREÑA,HIPERTENSION ESENCIAL (PRIMARIA),Femenino,36
2014,Enero,01,2014-01-01,Lima,BREÑA,HIPERTENSION ESENCIAL (PRIMARIA),Masculino,16
2014,Febrero,02,2014-02-01,Lima,BREÑA,HIPERTENSION ESENCIAL (PRIMARIA),Femenino,31
2014,Febrero,02,2014-02-01,Lima,BREÑA,HIPERTENSION ESENCIAL (PRIMARIA),Masculino,9
2014,Marzo,03,2014-03-01,Lima,BREÑA,HIPERTENSION ESENCIAL (PRIMARIA),Femenino,26
2014,Marzo,03,2014-03-01,Lima,BREÑA,HIPERTENSION ESENCIAL (PRIMARIA),Masculino,10
2014,Abril,04,2014-04-01,Lima,BREÑA,HIPERTENSION ESENCIAL (PRIMARIA),Femenino,22
2014,Abril,04,2014-04-01,Lima,BREÑA,HIPERTENSION ESENCIAL (PRIMARIA),Masculino,13
2014,Mayo,05,2014-05-01,Lima,BREÑA,HIPERTENSION ESENCIAL (PRIMARIA),Femenino,20
2014,Mayo,05,2014-05-01,Lima,BREÑA,HIPERTENSION ESENCIAL (PRIMARIA),Masculino,7
2014,Junio,06,2014-06-01,Lima,BREÑA,HIPERTENSION ESENCIAL (PRIMARIA),Femenino,10
2014,Junio,06,2014-06-01,Lima,BREÑA,HIPERTENSION ESENCIAL (PRIMARIA),Masculino,5
2014,Julio,07,2014-07-01,Lima,BREÑA,HIPERTENSION ESENCIAL (PRIMARIA),Femenino,18
2014,Julio,07,2014-07-01,Lima,BREÑA,HIPERTENSION ESENCIAL (PRIMARIA),Masculino,13
2014,Agosto,08,2014-08-01,Lima,BREÑA,HIPERTENSION ESENCIAL (PRIMARIA),Femenino,19
2014,Agosto,08,2014-08-01,Lima,BREÑA,HIPERTENSION ESENCIAL (PRIMARIA),Masculino,12
2014,Setiembre,09,2014-09-01,Lima,BREÑA,HIPERTENSION ESENCIAL (PRIMARIA),Femenino,18
2014,Setiembre,09,2014-09-01,Lima,BREÑA,HIPERTENSION ESENCIAL (PRIMARIA),Masculino,14
2014,Octubre,10,2014-10-01,Lima,BREÑA,HIPERTENSION ESENCIAL (PRIMARIA),Femenino,15
2014,Octubre,10,2014-10-01,Lima,BREÑA,HIPERTENSION ESENCIAL (PRIMARIA),Masculino,12
2014,Noviembre,11,2014-11-01,Lima,BREÑA,HIPERTENSION ESENCIAL (PRIMARIA),Femenino,20
2014,Noviembre,11,2014-11-01,Lima,BREÑA,HIPERTENSION ESENCIAL (PRIMARIA),Masculino,5
2014,Diciembre,12,2014-12-01,Lima,BREÑA,HIPERTENSION ESENCIAL (PRIMARIA),Femenino,1
2014,Diciembre,12,2014-12-01,Lima,BREÑA,HIPERTENSION ESENCIAL (PRIMARIA),Masculino,1
2014,Enero,01,2014-01-01,Lima,BREÑA,HIPERTENSION SECUNDARIA,Femenino,0
2014,Enero,01,2014-01-01,Lima,BREÑA,HIPERTENSION SECUNDARIA,Masculino,0
2014,Febrero,02,2014-02-01,Lima,BREÑA,HIPERTENSION SECUNDARIA,Femenino,0
2014,Febrero,02,2014-02-01,Lima,BREÑA,HIPERTENSION SECUNDARIA,Masculino,0
2014,Marzo,03,2014-03-01,Lima,BREÑA,HIPERTENSION SECUNDARIA,Femenino,0
2014,Marzo,03,2014-03-01,Lima,BREÑA,HIPERTENSION SECUNDARIA,Masculino,0
2014,Abril,04,2014-04-01,Lima,BREÑA,HIPERTENSION SECUNDARIA,Femenino,0
2014,Abril,04,2014-04-01,Lima,BREÑA,HIPERTENSION SECUNDARIA,Masculino,0
2014,Mayo,05,2014-05-01,Lima,BREÑA,HIPERTENSION SECUNDARIA,Femenino,0
2014,Mayo,05,2014-05-01,Lima,BREÑA,HIPERTENSION SECUNDARIA,Masculino,0
2014,Junio,06,2014-06-01,Lima,BREÑA,HIPERTENSION SECUNDARIA,Femenino,0
2014,Junio,06,2014-06-01,Lima,BREÑA,HIPERTENSION SECUNDARIA,Masculino,0
2014,Julio,07,2014-07-01,Lima,BREÑA,HIPERTENSION SECUNDARIA,Femenino,0
2014,Julio,07,2014-07-01,Lima,BREÑA,HIPERTENSION SECUNDARIA,Masculino,0
2014,Agosto,08,2014-08-01,Lima,BREÑA,HIPERTENSION SECUNDARIA,Femenino,0
2014,Agosto,08,2014-08-01,Lima,BREÑA,HIPERTENSION SECUNDARIA,Masculino,0
2014,Setiembre,09,2014-09-01,Lima,BREÑA,HIPERTENSION SECUNDARIA,Femenino,0
2014,Setiembre,09,2014-09-01,Lima,BREÑA,HIPERTENSION SECUNDARIA,Masculino,0
2014,Octubre,10,2014-10-01,Lima,BREÑA,HIPERTENSION SECUNDARIA,Femenino,0
2014,Octubre,10,2014-10-01,Lima,BREÑA,HIPERTENSION SECUNDARIA,Masculino,0
2014,Noviembre,11,2014-11-01,Lima,BREÑA,HIPERTENSION SECUNDARIA,Femenino,0
2014,Noviembre,11,2014-11-01,Lima,BREÑA,HIPERTENSION SECUNDARIA,Masculino,0
2014,Diciembre,12,2014-12-01,Lima,BREÑA,HIPERTENSION SECUNDARIA,Femenino,0
2014,Diciembre,12,2014-12-01,Lima,BREÑA,HIPERTENSION SECUNDARIA,Masculino,0
2014,Enero,01,2014-01-01,Lima,BREÑA,OTRAS ARRITMIAS CARDIACAS,Femenino,0
2014,Enero,01,2014-01-01,Lima,BREÑA,OTRAS ARRITMIAS CARDIACAS,Masculino,1
2014,Febrero,02,2014-02-01,Lima,BREÑA,OTRAS ARRITMIAS CARDIACAS,Femenino,0
2014,Febrero,02,2014-02-01,Lima,BREÑA,OTRAS ARRITMIAS CARDIACAS,Masculino,1
2014,Marzo,03,2014-03-01,Lima,BREÑA,OTRAS ARRITMIAS CARDIACAS,Femenino,0
2014,Marzo,03,2014-03-01,Lima,BREÑA,OTRAS ARRITMIAS CARDIACAS,Masculino,2
2014,Abril,04,2014-04-01,Lima,BREÑA,OTRAS ARRITMIAS CARDIACAS,Femenino,0
2014,Abril,04,2014-04-01,Lima,BREÑA,OTRAS ARRITMIAS CARDIACAS,Masculino,1
2014,Mayo,05,2014-05-01,Lima,BREÑA,OTRAS ARRITMIAS CARDIACAS,Femenino,1
2014,Mayo,05,2014-05-01,Lima,BREÑA,OTRAS ARRITMIAS CARDIACAS,Masculino,0
2014,Junio,06,2014-06-01,Lima,BREÑA,OTRAS ARRITMIAS CARDIACAS,Femenino,0
2014,Junio,06,2014-06-01,Lima,BREÑA,OTRAS ARRITMIAS CARDIACAS,Masculino,1
2014,Julio,07,2014-07-01,Lima,BREÑA,OTRAS ARRITMIAS CARDIACAS,Femenino,0
2014,Julio,07,2014-07-01,Lima,BREÑA,OTRAS ARRITMIAS CARDIACAS,Masculino,1
2014,Agosto,08,2014-08-01,Lima,BREÑA,OTRAS ARRITMIAS CARDIACAS,Femenino,2
2014,Agosto,08,2014-08-01,Lima,BREÑA,OTRAS ARRITMIAS CARDIACAS,Masculino,1
2014,Setiembre,09,2014-09-01,Lima,BREÑA,OTRAS ARRITMIAS CARDIACAS,Femenino,2
2014,Setiembre,09,2014-09-01,Lima,BREÑA,OTRAS ARRITMIAS CARDIACAS,Masculino,1
2014,Octubre,10,2014-10-01,Lima,BREÑA,OTRAS ARRITMIAS CARDIACAS,Femenino,1
2014,Octubre,10,2014-10-01,Lima,BREÑA,OTRAS ARRITMIAS CARDIACAS,Masculino,0
2014,Noviembre,11,2014-11-01,Lima,BREÑA,OTRAS ARRITMIAS CARDIACAS,Femenino,1
2014,Noviembre,11,2014-11-01,Lima,BREÑA,OTRAS ARRITMIAS CARDIACAS,Masculino,0
2014,Diciembre,12,2014-12-01,Lima,BREÑA,OTRAS ARRITMIAS CARDIACAS,Femenino,1
2014,Diciembre,12,2014-12-01,Lima,BREÑA,OTRAS ARRITMIAS CARDIACAS,Masculino,0
2014,Enero,01,2014-01-01,Lima,BREÑA,VENAS VARICOSAS DE LOS MIEMBROS INFERIORES,Femenino,19
2014,Enero,01,2014-01-01,Lima,BREÑA,VENAS VARICOSAS DE LOS MIEMBROS INFERIORES,Masculino,14
2014,Febrero,02,2014-02-01,Lima,BREÑA,VENAS VARICOSAS DE LOS MIEMBROS INFERIORES,Femenino,20
2014,Febrero,02,2014-02-01,Lima,BREÑA,VENAS VARICOSAS DE LOS MIEMBROS INFERIORES,Masculino,2
2014,Marzo,03,2014-03-01,Lima,BREÑA,VENAS VARICOSAS DE LOS MIEMBROS INFERIORES,Femenino,12
2014,Marzo,03,2014-03-01,Lima,BREÑA,VENAS VARICOSAS DE LOS MIEMBROS INFERIORES,Masculino,6
2014,Abril,04,2014-04-01,Lima,BREÑA,VENAS VARICOSAS DE LOS MIEMBROS INFERIORES,Femenino,3
2014,Abril,04,2014-04-01,Lima,BREÑA,VENAS VARICOSAS DE LOS MIEMBROS INFERIORES,Masculino,5
2014,Mayo,05,2014-05-01,Lima,BREÑA,VENAS VARICOSAS DE LOS MIEMBROS INFERIORES,Femenino,14
2014,Mayo,05,2014-05-01,Lima,BREÑA,VENAS VARICOSAS DE LOS MIEMBROS INFERIORES,Masculino,3
2014,Junio,06,2014-06-01,Lima,BREÑA,VENAS VARICOSAS DE LOS MIEMBROS INFERIORES,Femenino,2
2014,Junio,06,2014-06-01,Lima,BREÑA,VENAS VARICOSAS DE LOS MIEMBROS INFERIORES,Masculino,0
2014,Julio,07,2014-07-01,Lima,BREÑA,VENAS VARICOSAS DE LOS MIEMBROS INFERIORES,Femenino,2
2014,Julio,07,2014-07-01,Lima,BREÑA,VENAS VARICOSAS DE LOS MIEMBROS INFERIORES,Masculino,3
2014,Agosto,08,2014-08-01,Lima,BREÑA,VENAS VARICOSAS DE LOS MIEMBROS INFERIORES,Femenino,4
2014,Agosto,08,2014-08-01,Lima,BREÑA,VENAS VARICOSAS DE LOS MIEMBROS INFERIORES,Masculino,4
2014,Setiembre,09,2014-09-01,Lima,BREÑA,VENAS VARICOSAS DE LOS MIEMBROS INFERIORES,Femenino,9
2014,Setiembre,09,2014-09-01,Lima,BREÑA,VENAS VARICOSAS DE LOS MIEMBROS INFERIORES,Masculino,3
2014,Octubre,10,2014-10-01,Lima,BREÑA,VENAS VARICOSAS DE LOS MIEMBROS INFERIORES,Femenino,15
2014,Octubre,10,2014-10-01,Lima,BREÑA,VENAS VARICOSAS DE LOS MIEMBROS INFERIORES,Masculino,5
2014,Noviembre,11,2014-11-01,Lima,BREÑA,VENAS VARICOSAS DE LOS MIEMBROS INFERIORES,Femenino,11
2014,Noviembre,11,2014-11-01,Lima,BREÑA,VENAS VARICOSAS DE LOS MIEMBROS INFERIORES,Masculino,4
2014,Diciembre,12,2014-12-01,Lima,BREÑA,VENAS VARICOSAS DE LOS MIEMBROS INFERIORES,Femenino,13
2014,Diciembre,12,2014-12-01,Lima,BREÑA,VENAS VARICOSAS DE LOS MIEMBROS INFERIORES,Masculino,6
2014,Enero,01,2014-01-01,Lima,CARABAYLLO,HIPERTENSION ESENCIAL (PRIMARIA),Femenino,31
2014,Enero,01,2014-01-01,Lima,CARABAYLLO,HIPERTENSION ESENCIAL (PRIMARIA),Masculino,25
2014,Febrero,02,2014-02-01,Lima,CARABAYLLO,HIPERTENSION ESENCIAL (PRIMARIA),Femenino,28
2014,Febrero,02,2014-02-01,Lima,CARABAYLLO,HIPERTENSION ESENCIAL (PRIMARIA),Masculino,21
2014,Marzo,03,2014-03-01,Lima,CARABAYLLO,HIPERTENSION ESENCIAL (PRIMARIA),Femenino,25
2014,Marzo,03,2014-03-01,Lima,CARABAYLLO,HIPERTENSION ESENCIAL (PRIMARIA),Masculino,19
2014,Abril,04,2014-04-01,Lima,CARABAYLLO,HIPERTENSION ESENCIAL (PRIMARIA),Femenino,24
2014,Abril,04,2014-04-01,Lima,CARABAYLLO,HIPERTENSION ESENCIAL (PRIMARIA),Masculino,9
2014,Mayo,05,2014-05-01,Lima,CARABAYLLO,HIPERTENSION ESENCIAL (PRIMARIA),Femenino,16
2014,Mayo,05,2014-05-01,Lima,CARABAYLLO,HIPERTENSION ESENCIAL (PRIMARIA),Masculino,14
2014,Junio,06,2014-06-01,Lima,CARABAYLLO,HIPERTENSION ESENCIAL (PRIMARIA),Femenino,9
2014,Junio,06,2014-06-01,Lima,CARABAYLLO,HIPERTENSION ESENCIAL (PRIMARIA),Masculino,9
2014,Julio,07,2014-07-01,Lima,CARABAYLLO,HIPERTENSION ESENCIAL (PRIMARIA),Femenino,26
2014,Julio,07,2014-07-01,Lima,CARABAYLLO,HIPERTENSION ESENCIAL (PRIMARIA),Masculino,19
2014,Agosto,08,2014-08-01,Lima,CARABAYLLO,HIPERTENSION ESENCIAL (PRIMARIA),Femenino,21
2014,Agosto,08,2014-08-01,Lima,CARABAYLLO,HIPERTENSION ESENCIAL (PRIMARIA),Masculino,10
2014,Setiembre,09,2014-09-01,Lima,CARABAYLLO,HIPERTENSION ESENCIAL (PRIMARIA),Femenino,24
2014,Setiembre,09,2014-09-01,Lima,CARABAYLLO,HIPERTENSION ESENCIAL (PRIMARIA),Masculino,16
2014,Octubre,10,2014-10-01,Lima,CARABAYLLO,HIPERTENSION ESENCIAL (PRIMARIA),Femenino,35
2014,Octubre,10,2014-10-01,Lima,CARABAYLLO,HIPERTENSION ESENCIAL (PRIMARIA),Masculino,12
2014,Noviembre,11,2014-11-01,Lima,CARABAYLLO,HIPERTENSION ESENCIAL (PRIMARIA),Femenino,24
2014,Noviembre,11,2014-11-01,Lima,CARABAYLLO,HIPERTENSION ESENCIAL (PRIMARIA),Masculino,15
2014,Diciembre,12,2014-12-01,Lima,CARABAYLLO,HIPERTENSION ESENCIAL (PRIMARIA),Femenino,13
2014,Diciembre,12,2014-12-01,Lima,CARABAYLLO,HIPERTENSION ESENCIAL (PRIMARIA),Masculino,10
2014,Enero,01,2014-01-01,Lima,CARABAYLLO,HIPERTENSION SECUNDARIA,Femenino,0
2014,Enero,01,2014-01-01,Lima,CARABAYLLO,HIPERTENSION SECUNDARIA,Masculino,0
2014,Febrero,02,2014-02-01,Lima,CARABAYLLO,HIPERTENSION SECUNDARIA,Femenino,1
2014,Febrero,02,2014-02-01,Lima,CARABAYLLO,HIPERTENSION SECUNDARIA,Masculino,0
2014,Marzo,03,2014-03-01,Lima,CARABAYLLO,HIPERTENSION SECUNDARIA,Femenino,1
2014,Marzo,03,2014-03-01,Lima,CARABAYLLO,HIPERTENSION SECUNDARIA,Masculino,0
2014,Abril,04,2014-04-01,Lima,CARABAYLLO,HIPERTENSION SECUNDARIA,Femenino,1
2014,Abril,04,2014-04-01,Lima,CARABAYLLO,HIPERTENSION SECUNDARIA,Masculino,0
2014,Mayo,05,2014-05-01,Lima,CARABAYLLO,HIPERTENSION SECUNDARIA,Femenino,0
2014,Mayo,05,2014-05-01,Lima,CARABAYLLO,HIPERTENSION SECUNDARIA,Masculino,0
2014,Junio,06,2014-06-01,Lima,CARABAYLLO,HIPERTENSION SECUNDARIA,Femenino,0
2014,Junio,06,2014-06-01,Lima,CARABAYLLO,HIPERTENSION SECUNDARIA,Masculino,0
2014,Julio,07,2014-07-01,Lima,CARABAYLLO,HIPERTENSION SECUNDARIA,Femenino,0
2014,Julio,07,2014-07-01,Lima,CARABAYLLO,HIPERTENSION SECUNDARIA,Masculino,0
2014,Agosto,08,2014-08-01,Lima,CARABAYLLO,HIPERTENSION SECUNDARIA,Femenino,0
2014,Agosto,08,2014-08-01,Lima,CARABAYLLO,HIPERTENSION SECUNDARIA,Masculino,0
2014,Setiembre,09,2014-09-01,Lima,CARABAYLLO,HIPERTENSION SECUNDARIA,Femenino,0
2014,Setiembre,09,2014-09-01,Lima,CARABAYLLO,HIPERTENSION SECUNDARIA,Masculino,0
2014,Octubre,10,2014-10-01,Lima,CARABAYLLO,HIPERTENSION SECUNDARIA,Femenino,0
2014,Octubre,10,2014-10-01,Lima,CARABAYLLO,HIPERTENSION SECUNDARIA,Masculino,1
2014,Noviembre,11,2014-11-01,Lima,CARABAYLLO,HIPERTENSION SECUNDARIA,Femenino,0
2014,Noviembre,11,2014-11-01,Lima,CARABAYLLO,HIPERTENSION SECUNDARIA,Masculino,0
2014,Diciembre,12,2014-12-01,Lima,CARABAYLLO,HIPERTENSION SECUNDARIA,Femenino,0
2014,Diciembre,12,2014-12-01,Lima,CARABAYLLO,HIPERTENSION SECUNDARIA,Masculino,0
2014,Enero,01,2014-01-01,Lima,CARABAYLLO,OTRAS ARRITMIAS CARDIACAS,Femenino,1
2014,Enero,01,2014-01-01,Lima,CARABAYLLO,OTRAS ARRITMIAS CARDIACAS,Masculino,0
2014,Febrero,02,2014-02-01,Lima,CARABAYLLO,OTRAS ARRITMIAS CARDIACAS,Femenino,1
2014,Febrero,02,2014-02-01,Lima,CARABAYLLO,OTRAS ARRITMIAS CARDIACAS,Masculino,0
2014,Marzo,03,2014-03-01,Lima,CARABAYLLO,OTRAS ARRITMIAS CARDIACAS,Femenino,0
2014,Marzo,03,2014-03-01,Lima,CARABAYLLO,OTRAS ARRITMIAS CARDIACAS,Masculino,0
2014,Abril,04,2014-04-01,Lima,CARABAYLLO,OTRAS ARRITMIAS CARDIACAS,Femenino,1
2014,Abril,04,2014-04-01,Lima,CARABAYLLO,OTRAS ARRITMIAS CARDIACAS,Masculino,2
2014,Mayo,05,2014-05-01,Lima,CARABAYLLO,OTRAS ARRITMIAS CARDIACAS,Femenino,0
2014,Mayo,05,2014-05-01,Lima,CARABAYLLO,OTRAS ARRITMIAS CARDIACAS,Masculino,1
2014,Junio,06,2014-06-01,Lima,CARABAYLLO,OTRAS ARRITMIAS CARDIACAS,Femenino,3
2014,Junio,06,2014-06-01,Lima,CARABAYLLO,OTRAS ARRITMIAS CARDIACAS,Masculino,1
2014,Julio,07,2014-07-01,Lima,CARABAYLLO,OTRAS ARRITMIAS CARDIACAS,Femenino,1
2014,Julio,07,2014-07-01,Lima,CARABAYLLO,OTRAS ARRITMIAS CARDIACAS,Masculino,2
2014,Agosto,08,2014-08-01,Lima,CARABAYLLO,OTRAS ARRITMIAS CARDIACAS,Femenino,1
2014,Agosto,08,2014-08-01,Lima,CARABAYLLO,OTRAS ARRITMIAS CARDIACAS,Masculino,1
2014,Setiembre,09,2014-09-01,Lima,CARABAYLLO,OTRAS ARRITMIAS CARDIACAS,Femenino,2
2014,Setiembre,09,2014-09-01,Lima,CARABAYLLO,OTRAS ARRITMIAS CARDIACAS,Masculino,0
2014,Octubre,10,2014-10-01,Lima,CARABAYLLO,OTRAS ARRITMIAS CARDIACAS,Femenino,2
2014,Octubre,10,2014-10-01,Lima,CARABAYLLO,OTRAS ARRITMIAS CARDIACAS,Masculino,0
2014,Noviembre,11,2014-11-01,Lima,CARABAYLLO,OTRAS ARRITMIAS CARDIACAS,Femenino,0
2014,Noviembre,11,2014-11-01,Lima,CARABAYLLO,OTRAS ARRITMIAS CARDIACAS,Masculino,1
2014,Diciembre,12,2014-12-01,Lima,CARABAYLLO,OTRAS ARRITMIAS CARDIACAS,Femenino,1
2014,Diciembre,12,2014-12-01,Lima,CARABAYLLO,OTRAS ARRITMIAS CARDIACAS,Masculino,1
2014,Enero,01,2014-01-01,Lima,CARABAYLLO,VENAS VARICOSAS DE LOS MIEMBROS INFERIORES,Femenino,16
2014,Enero,01,2014-01-01,Lima,CARABAYLLO,VENAS VARICOSAS DE LOS MIEMBROS INFERIORES,Masculino,2
2014,Febrero,02,2014-02-01,Lima,CARABAYLLO,VENAS VARICOSAS DE LOS MIEMBROS INFERIORES,Femenino,6
2014,Febrero,02,2014-02-01,Lima,CARABAYLLO,VENAS VARICOSAS DE LOS MIEMBROS INFERIORES,Masculino,2
2014,Marzo,03,2014-03-01,Lima,CARABAYLLO,VENAS VARICOSAS DE LOS MIEMBROS INFERIORES,Femenino,11
2014,Marzo,03,2014-03-01,Lima,CARABAYLLO,VENAS VARICOSAS DE LOS MIEMBROS INFERIORES,Masculino,1
2014,Abril,04,2014-04-01,Lima,CARABAYLLO,VENAS VARICOSAS DE LOS MIEMBROS INFERIORES,Femenino,7
2014,Abril,04,2014-04-01,Lima,CARABAYLLO,VENAS VARICOSAS DE LOS MIEMBROS INFERIORES,Masculino,4
2014,Mayo,05,2014-05-01,Lima,CARABAYLLO,VENAS VARICOSAS DE LOS MIEMBROS INFERIORES,Femenino,3
2014,Mayo,05,2014-05-01,Lima,CARABAYLLO,VENAS VARICOSAS DE LOS MIEMBROS INFERIORES,Masculino,0
2014,Junio,06,2014-06-01,Lima,CARABAYLLO,VENAS VARICOSAS DE LOS MIEMBROS INFERIORES,Femenino,2
2014,Junio,06,2014-06-01,Lima,CARABAYLLO,VENAS VARICOSAS DE LOS MIEMBROS INFERIORES,Masculino,2
2014,Julio,07,2014-07-01,Lima,CARABAYLLO,VENAS VARICOSAS DE LOS MIEMBROS INFERIORES,Femenino,6
2014,Julio,07,2014-07-01,Lima,CARABAYLLO,VENAS VARICOSAS DE LOS MIEMBROS INFERIORES,Masculino,3
2014,Agosto,08,2014-08-01,Lima,CARABAYLLO,VENAS VARICOSAS DE LOS MIEMBROS INFERIORES,Femenino,4
2014,Agosto,08,2014-08-01,Lima,CARABAYLLO,VENAS VARICOSAS DE LOS MIEMBROS INFERIORES,Masculino,1
2014,Setiembre,09,2014-09-01,Lima,CARABAYLLO,VENAS VARICOSAS DE LOS MIEMBROS INFERIORES,Femenino,5
2014,Setiembre,09,2014-09-01,Lima,CARABAYLLO,VENAS VARICOSAS DE LOS MIEMBROS INFERIORES,Masculino,2
2014,Octubre,10,2014-10-01,Lima,CARABAYLLO,VENAS VARICOSAS DE LOS MIEMBROS INFERIORES,Femenino,4
2014,Octubre,10,2014-10-01,Lima,CARABAYLLO,VENAS VARICOSAS DE LOS MIEMBROS INFERIORES,Masculino,2
2014,Noviembre,11,2014-11-01,Lima,CARABAYLLO,VENAS VARICOSAS DE LOS MIEMBROS INFERIORES,Femenino,4
2014,Noviembre,11,2014-11-01,Lima,CARABAYLLO,VENAS VARICOSAS DE LOS MIEMBROS INFERIORES,Masculino,2
2014,Diciembre,12,2014-12-01,Lima,CARABAYLLO,VENAS VARICOSAS DE LOS MIEMBROS INFERIORES,Femenino,6
2014,Diciembre,12,2014-12-01,Lima,CARABAYLLO,VENAS VARICOSAS DE LOS MIEMBROS INFERIORES,Masculino,2
2014,Enero,01,2014-01-01,Lima,CHACLACAYO,HIPERTENSION ESENCIAL (PRIMARIA),Femenino,17
2014,Enero,01,2014-01-01,Lima,CHACLACAYO,HIPERTENSION ESENCIAL (PRIMARIA),Masculino,15
2014,Febrero,02,2014-02-01,Lima,CHACLACAYO,HIPERTENSION ESENCIAL (PRIMARIA),Femenino,23
2014,Febrero,02,2014-02-01,Lima,CHACLACAYO,HIPERTENSION ESENCIAL (PRIMARIA),Masculino,18
2014,Marzo,03,2014-03-01,Lima,CHACLACAYO,HIPERTENSION ESENCIAL (PRIMARIA),Femenino,31
2014,Marzo,03,2014-03-01,Lima,CHACLACAYO,HIPERTENSION ESENCIAL (PRIMARIA),Masculino,15
